"GF","W","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","MaxPd","MaxV2d","MaxV3d","MaxM2d","MaxM3d","MaxTd","MaxPc","MaxV2c","MaxV3c","MaxM2c","MaxM3c","MaxTc","U1","U2","U3","R1","R2","R3"
"3","219923.40467294","12037.171349021","17900.467288611","18428.300992097","21112.232343309","22185.894968012","20629.337488589","22118.286853889","23017.335008407","18823.74166357","16096.514522676","16430.094044685","11144.028150074","4280465.7379285","1782189.563694","219220.71372734","72497577.736981","588289569.73603","2284188.6788424","4727593.2358681","33138.54585164","85490.381454549","77582521.170002","16465291.879218","19247422.806646","0.004767941","0.000974796","-0.003302354","1.881E-6","6.309E-6","6.309E-6"
"1","215026.30888254","11610.844144575","17033.709643697","15834.702184873","20085.170770347","18927.166712557","20360.24022091","19363.813580447","21760.733580861","21995.270817255","18702.016962092","18294.820076388","11057.820188535","4269639.7629909","1773396.1626857","216897.54175555","71171000.390218","586735679.18897","2252844.5516884","4718721.1018392","31298.45226026","80883.824608123","73402070.831871","15709165.255967","17996249.860629","0.004511026","0.000917445","-0.003302355","1.815E-6","5.899E-6","5.899E-6"
"3","214254.15476032","8159.532498763","17795.464561627","17777.766489679","18892.146001528","23023.598320288","19208.948355637","20177.725852997","22289.008124175","20607.60724549","19098.271552758","18400.120423436","8823.965333945","4275417.6492478","1776256.8091356","217957.57163474","71601488.678499","587611451.11221","2261634.8606451","4722734.0394041","32350.998246225","82223.56935465","74617889.189344","16083623.062171","18301542.066652","0.004585745","0.000937394","-0.003302354","1.837E-6","5.999E-6","5.999E-6"
"2","204194.25815425","9672.145906855","17871.546150401","15161.588352168","21460.85034052","19804.737158829","18920.945175809","18785.397904554","21170.802193423","19898.83837241","16889.455170334","16119.128816954","8438.822611996","4262211.9231222","1768315.9799164","215526.22279928","70646611.815309","585281324.84248","2233560.3625804","4712077.9697385","30468.547299604","77188.866437056","70048896.291627","15042867.120321","17130795.887931","0.004304952","0.000884872","-0.003302356","1.754E-6","5.615E-6","5.615E-6"
"2","213461.68997691","11137.920241816","15478.977607889","17005.24271278","19602.207333485","20626.353686608","22512.528395963","19645.711170165","22321.09203104","19763.856102222","18092.230674227","15395.031507125","11880.53851359","4273195.2137611","1777537.635537","217979.51035366","71809549.13279","587300667.84912","2267488.3220797","4722828.1396399","32301.350764067","83124.819270722","75435773.488179","16002085.930081","18593409.433385","0.00463601","0.000931345","-0.003302355","1.833E-6","6.094E-6","6.094E-6"
"1","214613.70690065","11970.611009766","19165.772307206","14922.352716174","21364.525906152","22432.788445476","22095.361802079","18798.611457066","20703.137648502","19192.014488224","15252.664959768","17878.437243017","10837.42891722","4270039.2272222","1778653.4302405","218546.86848822","72267836.151058","587597578.65505","2269149.3223021","4721052.678901","31720.675485946","82078.968069958","74486663.523486","16088287.762693","18605111.15193","0.004577681","0.000926017","-0.003302355","1.83E-6","6.098E-6","6.098E-6"
"3","209248.09804888","9132.751659388","17827.438752249","16155.0898056","18710.919622107","20246.875150745","19329.193162699","21277.476300571","20286.994615793","21794.716561253","17495.52442652","16086.703468944","10904.414523007","4267257.7649075","1773218.7155934","216983.51581767","71226070.642788","586646210.9286","2250298.3091207","4718217.038315","31219.140818412","79811.274445519","72428731.559308","15681419.626925","17849496.563359","0.004451208","0.000902448","-0.003302355","1.796E-6","5.851E-6","5.851E-6"
"2","213496.57431648","8750.455121888","18565.208024384","16062.500445463","20257.484605682","20591.58067867","20486.296630122","21512.951635463","22723.849097925","20967.146265979","16128.17801569","16683.823259498","10767.10053572","4273981.9083165","1779375.1162463","218688.2859056","72189618.163538","587880143.13769","2272891.459282","4723318.4142706","32347.220024723","83288.429391709","75584249.672975","16235441.255626","18768221.869828","0.004645135","0.000936056","-0.003302354","1.852E-6","6.152E-6","6.152E-6"
"4","209438.12541456","10336.658870111","15657.853252272","17155.07923973","19292.995814592","21765.826891877","19199.984676465","20959.302161251","22245.559747043","19009.290515866","14949.413274774","16799.913215482","12066.247755102","16987812.565106","4690729.1417422","875301.70590076","711435103.10866","1439210902.9729","27646254.938295","9315435.8536927","3875725.5606585","601368.87398238","328196073.1659","1193776769.2521","18383838.948225","0.186980095","1.517851464","0.000330121","0.00172538","6.026E-6","6.026E-6"
"2","212253.92281212","9152.137478609","16943.880582939","15954.339902752","22893.821424582","19345.964358405","21945.686246054","22282.855579915","21304.386960187","20925.002274427","16966.541918296","15726.601874291","8812.704211665","4276141.9346514","1778646.1646051","218480.59612048","72001848.566403","587801359.87644","2271735.6087995","4724125.2837979","32641.312386202","83397.836242751","75683536.390296","16202543.870981","18731783.654608","0.004651236","0.000942013","-0.003302354","1.876E-6","6.14E-6","6.14E-6"
"1","212513.88955606","11233.368306763","15692.072117578","17151.457100929","19897.71013978","19885.956976675","19421.1994408","20797.162110157","21033.313739639","19808.288203056","18456.967640477","17269.569444649","11866.824335553","4267203.2283528","1773092.0225229","216963.5393701","71282518.601725","586496292.42967","2250384.0505118","4717180.1065727","31264.541228664","79644.801428787","72277657.296623","15604135.57839","17824510.249722","0.004441923","0.000905891","-0.003302356","1.81E-6","5.842E-6","5.842E-6"
"2","212803.79548734","9976.316252941","17647.276986982","15195.360785312","19786.571552139","20604.602160362","22714.088335964","19614.944848419","22490.59662506","20998.450262708","16093.118557041","15820.501012394","11861.968108019","4272315.2268004","1777859.5555027","217953.50293178","71888595.010178","587212501.46836","2268740.1246074","4722970.3696814","32246.166547184","83409.325137426","75693962.562212","16011879.906997","18666535.44383","0.004651877","0.00092576","-0.003302354","1.817E-6","6.118E-6","6.118E-6"
"1","214426.08694841","11462.056398004","18624.201872978","16575.831105499","20306.435778206","22245.702442594","19605.4995211","19509.754155613","22311.309219032","21258.756061989","15243.847380712","16292.141459133","10990.551553552","4271040.6654793","1774419.9193956","217205.25260154","71393114.407568","586780731.37371","2255748.6516154","4720231.8218106","31880.130424772","81362.640334237","73836596.103318","15729557.409887","18075682.375459","0.00453773","0.000906237","-0.003302355","1.798E-6","5.925E-6","5.925E-6"
"3","219158.08407046","11066.362718324","15020.756191671","19102.498024647","19332.158204551","20792.841216484","22769.316350969","22463.956870626","20793.974042798","22968.938311344","15949.383510906","17556.770622133","11341.128006004","4278655.6620475","1780032.6812868","218719.0688019","72076911.029048","588232141.99516","2277692.2466589","4727246.8537097","33178.48330815","85093.405326842","77222265.334108","16453855.442","19022637.451732","0.004745801","0.000941773","-0.003302354","1.878E-6","6.235E-6","6.235E-6"
"2","216276.20367087","9795.311714364","18940.080448743","14816.691295765","22884.999854367","21930.91180292","22203.486615102","21030.305706563","21763.048477545","20105.8858897","16305.88283796","15638.793878538","10860.805149297","4277369.8929417","1780510.7736264","219026.94514521","72221444.988596","588334872.5388","2277849.4912174","4726427.7875735","32942.298808269","84777.37836963","76935470.870438","16453734.156589","19007397.738151","0.004728176","0.000934237","-0.003302354","1.86E-6","6.23E-6","6.23E-6"
"2","216442.89047556","10232.302117523","18261.448433805","18350.568788593","20758.13884476","21930.573646936","22404.358436417","21068.734732193","22693.412948286","19739.334502133","17518.341667948","15200.021576463","8285.654780502","4280240.0554678","1781698.6098658","219340.37496815","72279239.219687","588690607.69227","2282128.9183148","4728471.159854","33360.099145123","85729.074254791","77799134.886222","16621791.249016","19192290.665505","0.004781253","0.000955432","-0.003302354","1.881E-6","6.291E-6","6.291E-6"
"4","222828.61565046","11399.978782019","17349.782587506","19164.115496683","23075.999233657","22723.454658049","22371.511935962","21646.92816747","19205.441249099","20715.798554871","18202.013646358","14895.502635198","12078.088703592","17001911.883234","4697359.4737212","876664.28317166","712180968.92304","1441871376.3846","27667958.243002","9325427.3406778","3877433.179153","605023.19181692","330467840.75326","1194091812.9997","19324695.731141","0.187183903","1.517903849","0.000330122","0.001725543","6.334E-6","6.334E-6"
"2","217842.33178838","10681.39677694","18077.673967683","16927.320514755","21934.251596782","22954.768762353","21922.531006763","20931.80830921","21202.178831672","20178.187964304","15699.777987563","15579.296646187","11753.139424167","4278548.0892968","1781700.4460445","219495.36590812","72460691.21405","588726470.51031","2281040.7744249","4727157.2720443","32989.449551842","84785.39043802","76942741.822502","16608208.549863","19105452.96545","0.004728623","0.000942051","-0.003302354","1.882E-6","6.262E-6","6.262E-6"
"2","211851.15918599","8526.642552085","17489.249686813","15316.612956317","19514.733854965","21202.398959045","21495.835206985","19226.239995096","20722.640753543","21245.069577494","18772.117761645","16689.597705054","11650.020176947","4272178.401909","1774980.0018724","217293.59044746","71585929.900397","586626298.79187","2258272.1026886","4719191.1948207","31713.097950174","80930.561530539","73444484.588963","15668822.924709","18155782.484593","0.004513632","0.000941129","-0.003302356","1.83E-6","5.951E-6","5.951E-6"
"3","211140.71018679","9621.698333347","16772.222155536","18516.504297699","18753.982836986","19134.436673059","20157.918706914","21348.016219321","23088.109423026","19274.115399785","16673.698276531","18978.491522134","8821.516342456","4271621.1449893","1778482.2817862","218344.33871301","72204077.782196","587360125.65055","2269253.2398331","4720207.790627","31748.657156379","81978.419102301","74395415.335337","16010782.400301","18591504.369353","0.004572073","0.000949703","-0.003302354","1.847E-6","6.094E-6","6.094E-6"
"3","211312.22886232","8226.607876549","17711.039872614","16405.942481053","21858.030035412","20529.543403216","22466.164088701","21748.151232264","18902.203814124","19901.584686599","16931.001723868","16593.57793023","10038.381717689","4271367.8211264","1777057.1724006","218000.5058178","71809918.224494","587411513.20626","2265739.9306167","4721642.0241162","32064.930005403","82431.342420332","74806443.24645","16066228.379988","18499507.180593","0.004597333","0.000920446","-0.003302355","1.841E-6","6.064E-6","6.064E-6"
"4","209198.62303714","7941.186333708","17058.460884268","17786.386944141","19475.141254326","19518.396273098","20348.515540067","21313.246164775","19693.234850921","21187.469385451","18748.922604538","16526.369380399","9601.293421446","16987077.111147","4686590.1503479","874264.12073635","710659237.89123","1439068853.0905","27633292.082824","9313713.6372003","3875508.8361388","599087.95385474","326778101.15334","1193703138.9441","17752998.398642","0.186852885","1.517842598","0.00033012","0.001725402","5.819E-6","5.819E-6"
"2","224195.72508806","8946.418547939","17583.53530782","18617.145568418","22942.533825326","22823.69580942","23027.037605258","22657.078783012","22993.955640475","22249.823719287","16635.807066253","16652.192965946","9066.500248901","4291650.2046823","1786686.9115167","221066.40180377","72877231.625343","590409601.87232","2300406.0905304","4736128.0941583","34887.210360599","88844.211233098","80626121.694035","17346280.339137","19934141.60656","0.00495499","0.00099742","-0.003302354","1.968E-6","6.534E-6","6.534E-6"
"4","214508.73230878","11581.455502242","17525.886179605","18764.911729339","20877.237003233","20353.195045307","22092.502648672","21328.06170819","22836.449288664","19860.092137859","15949.52879877","15159.30831408","8180.103952822","16996994.827831","4694482.0231701","876041.26443005","711822471.90497","1440471619.3396","27659093.31683","9321529.6354766","3876980.941019","603947.8963674","329799365.41545","1194010304.7764","18980868.421756","0.187123932","1.517890339","0.000330122","0.001725459","6.221E-6","6.221E-6"
"4","212734.84354935","9961.312416718","16771.827935677","17700.289198957","20692.941330524","21731.781748053","20002.919528335","18856.182332293","19499.450465504","23033.761374792","16670.461585048","18828.451825258","8985.463808189","16989520.272645","4687127.3779019","874607.73357085","710901258.35652","1439049958.9609","27635625.598601","9311867.7018034","3875482.1206874","598696.03038392","326534455.39567","1193820854.9217","17802404.405223","0.186831026","1.517862679","0.000330122","0.001725435","5.835E-6","5.835E-6"
"1","216422.63415763","11546.252192715","15316.088982211","15333.830807786","22387.992418562","22320.134324895","19736.997159392","21909.53442081","20074.964115461","22232.180936618","16357.569981267","17360.454319475","11846.634498442","4275020.4287065","1775574.6695103","217674.01979215","71512627.135357","587309496.15306","2260967.9532889","4722469.3952926","32386.00184808","82180.410111331","74578722.176032","15947164.751115","18280490.404087","0.004583338","0.000930578","-0.003302355","1.839E-6","5.992E-6","5.992E-6"
"4","216732.52002821","9818.720214423","18706.471906167","18099.523651202","22589.392174705","18782.231612327","22624.03312932","21310.787064137","18861.136803274","19741.320842695","18193.849246685","16780.99709306","11224.056290215","16989771.820158","4688144.946777","874585.27286466","710838941.61354","1439533043.9688","27639198.662818","9315931.971288","3875921.294223","600110.21417814","327413606.32135","1193791038.785","18016034.964957","0.186909898","1.517856255","0.000330121","0.00172543","5.905E-6","5.905E-6"
"2","211906.07488164","11684.834715198","16149.77063786","16576.123112751","19805.95188771","18806.091218259","19296.230051668","21335.961808784","22037.192255992","22079.28148797","16865.720222663","16431.622796417","10837.294686367","4270265.7037012","1776901.9685635","218003.53423116","71895827.371164","587328469.95086","2263921.8849393","4720075.1118137","31468.597698477","81409.984900979","73879561.297637","15946209.859625","18395222.902595","0.004540371","0.00092382","-0.003302355","1.852E-6","6.029E-6","6.029E-6"
"2","215951.22390298","9860.057872322","16977.140233786","15182.182306087","22731.780261287","19061.789250546","22541.451759442","22965.440626579","21162.797096585","19083.332982661","17771.155981081","17255.684593954","11358.410938656","4274726.9548165","1780072.2406069","218630.34864867","72237527.611755","587790985.66403","2276926.8894783","4724781.3578474","32629.848185068","84332.156960797","76531432.441923","16253382.810388","18978491.138882","0.004703345","0.000942276","-0.003302354","1.865E-6","6.221E-6","6.221E-6"
"2","215959.32285372","7847.428615814","15886.317914226","19135.209357041","23025.809754606","22071.217131183","18726.753597241","21404.728349951","22494.416590271","21433.300227663","17363.465419494","16542.369579876","10028.30631636","4282814.1099743","1778293.0662008","218846.42265621","72077409.683188","588164701.15382","2269281.9808015","4724517.6853635","32967.937705416","82415.004942336","74791616.985169","16223712.741477","18548601.265782","0.004596422","0.000975535","-0.003302354","1.927E-6","6.08E-6","6.08E-6"
"2","217835.79718297","11742.193548364","16920.125793729","18590.711393221","21165.832597448","20963.947057134","21703.971650942","19003.82664354","21159.556534349","21498.723488617","17086.769592081","18271.059207295","9729.079676244","4274296.1785638","1775856.7635538","217942.56376894","71609797.736058","587463683.93527","2259597.2338189","4721178.4298881","32133.849201132","81067.085723173","73568380.293778","15975190.98866","18200861.327819","0.004521246","0.000939919","-0.003302356","1.867E-6","5.966E-6","5.966E-6"
"4","214693.94039694","10671.508006713","15757.196476381","18166.984387011","22579.008023277","22661.446138171","19144.168595732","22529.150444477","21134.06121258","19159.697047991","15384.443969064","16866.00441761","10640.271677933","16996206.411954","4692453.4451992","875687.46372074","711625052.83729","1440360493.0896","27652586.022932","9320423.1310473","3876695.9089403","602688.18440443","329016244.47865","1193986213.9266","18683738.337742","0.187053676","1.517887583","0.000330121","0.001725448","6.124E-6","6.124E-6"
"2","216982.76223075","9984.922922506","18061.662746693","16608.42178752","21110.8004583","21353.783280161","20360.958931245","23090.438272015","20397.53918879","20486.169324558","18185.296067614","15627.972956583","11714.79629477","4275017.711725","1778551.1609816","218483.74603821","71968810.960339","587856449.28653","2270852.1245601","4724059.8427953","32602.555290781","83477.656495011","75755973.269221","16224576.240825","18721137.842348","0.004655688","0.000933164","-0.003302354","1.866E-6","6.136E-6","6.136E-6"
"1","207971.77686975","8086.179779215","16198.779638602","15082.665348823","18880.908896353","19761.858848942","22371.754104244","20076.028073237","19046.683192262","22212.080913804","19047.361584815","17055.837849637","10151.638639811","4270070.1592515","1773490.7254376","216721.92871066","71442610.656032","586215607.96444","2253949.4732468","4718431.5836828","31407.297196734","80204.711770983","72785775.932166","15574249.626915","17995946.817873","0.00447315","0.000940827","-0.003302355","1.823E-6","5.899E-6","5.899E-6"
"2","211068.08768561","7937.165619693","18942.697728444","16220.203608756","20671.555903475","19984.082567281","20686.251860709","21123.42049935","22089.831646369","19460.075757482","16959.893708055","17344.744566158","9648.164219839","4270741.6453116","1776921.0588015","217824.46459494","71796992.252538","587098041.71914","2264611.1686003","4720665.7213126","31887.719651885","82122.578690152","74526240.161312","15908990.179814","18436470.332309","0.004580113","0.000924659","-0.003302355","1.824E-6","6.043E-6","6.043E-6"
"2","204487.23909955","9412.993187738","18429.390064887","18799.791381215","18740.583735218","18893.499819448","19089.951509598","19519.137710266","19407.270910324","19532.394144638","16871.206191727","16490.537857566","9300.482586922","4258022.0830922","1765812.2563121","214644.13376915","70233531.387039","584471245.46746","2225459.2241805","4708985.3987939","29887.015585967","75985.423216391","68956771.568874","14736086.767128","16818653.206696","0.004237834","0.000872732","-0.003302358","1.726E-6","5.513E-6","5.513E-6"
"3","213336.1725376","8496.453961194","15507.958737296","17637.22872305","21458.721426081","21436.7501278","22002.685462796","19505.75720066","18750.704939456","21865.828478926","18633.48397589","16798.962347966","11241.63715649","4275366.4964119","1776965.0821425","218175.49858466","71890118.54659","587482307.34215","2264131.8541122","4720407.6244141","31960.550765157","81321.430731837","73799198.389141","15971143.712238","18370540.681018","0.004535432","0.000955443","-0.003302355","1.899E-6","6.021E-6","6.021E-6"
"3","213757.24549945","11155.395104307","16569.493360758","17604.27561813","22720.724734955","20087.623373814","21887.538711658","19060.187184576","19778.763611624","21264.780406835","16855.139673833","16442.122260476","10331.201458481","4271468.769958","1774830.9934553","217454.29674168","71400552.629402","587074204.46003","2257333.8392995","4719455.0749715","31646.552000218","81084.301477664","73584003.590979","15811710.003917","18118564.557025","0.004522207","0.000935603","-0.003302354","1.856E-6","5.939E-6","5.939E-6"
"2","205906.13043481","7975.559237828","15606.030356017","16932.735452982","20519.330482408","19964.482475483","20323.676571155","22108.003312796","19374.446201257","20505.915763363","15404.188243397","15425.734623845","11766.027714282","4266461.9299378","1773082.3667531","216646.21295725","71249205.362079","586135832.10905","2252128.0362042","4717555.7922263","31345.409902487","80577.180730862","73123791.513257","15498933.785108","17970588.929779","0.004493924","0.000901788","-0.003302355","1.788E-6","5.89E-6","5.89E-6"
"3","211821.86631408","8793.669948064","18926.355203587","17466.922132448","21235.160067131","18773.999100484","20014.414652587","20315.482782402","19152.772073027","22197.807252352","17919.585301571","16374.052369468","10651.645430964","4266344.8824826","1769267.7731435","215761.5363393","70763005.673278","585761843.29169","2240575.0116899","4714421.0998274","30931.343292723","78638.511967845","71364449.610818","15263544.751984","17461010.096951","0.004385801","0.000921439","-0.003302355","1.817E-6","5.723E-6","5.723E-6"
"3","210291.82905713","9155.061840971","16475.516965749","16266.907104444","19016.52029462","22555.066999736","21429.670418957","18867.387765059","19599.014695013","22901.357840356","16566.731468329","17301.108270351","10157.485393547","4273251.6765966","1776686.7606535","217985.17984742","72002420.820047","587005701.71637","2262903.2279288","4718873.1340413","31691.873780512","80731.938033631","73264233.765519","15768542.085625","18311195.472772","0.004502555","0.000954551","-0.003302354","1.861E-6","6.002E-6","6.002E-6"
"2","218064.15870199","8018.592111677","18816.042211114","17923.036984295","22629.367059161","19892.469940266","20970.527961546","19036.055753095","22661.996309943","22090.847780535","15510.492806574","18351.686684531","12163.043099257","4275224.5575072","1773822.6121867","217262.49882271","71385177.950458","587056896.61718","2254454.9188217","4720404.0651213","32134.012869257","80694.579004823","73230330.446875","15799005.040899","17966242.884502","0.004500471","0.00094309","-0.003302354","1.851E-6","5.889E-6","5.889E-6"
"3","208514.91903236","12089.951310902","15108.642438912","16562.947541711","19467.143061586","19316.165434148","19275.494647251","21060.296555006","20065.23623004","22221.91062307","17290.399951215","17251.031363685","8805.699874832","4266289.6914824","1772412.6339729","216658.64141922","71089142.691494","586367971.42486","2248369.1052816","4716724.4418468","30989.354921083","79675.675662782","72305675.663973","15541687.448701","17768110.023051","0.004443645","0.000906689","-0.003302355","1.802E-6","5.824E-6","5.824E-6"
"3","218652.13481304","9463.608322414","18971.790484604","18914.609369143","22911.290644986","22556.953292921","20793.784901051","19058.02450183","20258.00845336","20219.871889705","17839.909435983","17580.112738233","10084.170778812","4277362.0560355","1779015.0497861","218584.27783421","71982935.336733","588137273.37664","2273233.4432849","4724127.0294418","32256.006782133","83877.046105126","76118419.340401","16271568.007304","18802018.717632","0.004677963","0.000955707","-0.003302354","1.901E-6","6.163E-6","6.163E-6"
"3","206745.30072704","8574.004221021","16604.891669734","15327.770823846","19673.481916111","18738.673744395","21400.936593646","19205.427216698","20049.739493414","22760.672133459","18403.350545273","15481.245958457","10525.106410986","4267627.4645777","1770639.740903","215892.1786185","71130494.170923","586036267.99648","2248016.708433","4716640.3643654","31008.149142423","79608.251411322","72244488.155774","15439998.40915","17782181.996782","0.004439885","0.000917585","-0.003302354","1.814E-6","5.829E-6","5.829E-6"
"4","205124.21707332","10258.428124681","18434.503209283","16650.366884206","20405.328770161","19304.722608558","21191.277838212","19133.784055254","19185.840963935","19135.950277761","16150.11129394","17080.995343193","8192.907704134","16978604.022629","4683824.9940084","873823.59824945","710435342.75735","1437972722.0282","27625025.248956","9308231.8404444","3874448.9921337","597216.25695627","325614529.58149","1193472227.0906","17359901.33441","0.186748497","1.51780429","0.00033012","0.001725339","5.69E-6","5.69E-6"
"3","208269.49807068","10496.789091601","16228.936031498","18935.931494864","20311.825814474","18750.684954666","19073.222534526","21015.127292041","20397.661220577","22279.102607767","14983.481522494","17908.061502788","7888.674003379","4267701.113792","1771603.4393768","216569.99814164","71178115.806764","586088787.67196","2245270.3724538","4714402.3525882","30966.654073842","78281.572725216","71040527.248133","15376131.952077","17604713.378226","0.004365894","0.000920519","-0.003302355","1.821E-6","5.77E-6","5.77E-6"
"4","219532.74499498","9422.263011385","18380.122470014","18516.30802432","21978.144922428","19671.706191887","22476.724079423","19853.125868361","20039.683110279","22280.880292241","17534.553357976","18497.465005366","10881.768661299","16993116.489488","4689448.4297069","874911.2319761","711089097.55356","1439894158.5735","27641835.254118","9316540.652202","3876262.8468438","600482.4226143","327644995.8992","1193919833.9069","18127250.990178","0.186930657","1.517877172","0.000330121","0.001725468","5.942E-6","5.942E-6"
"3","206536.5018648","8154.235639912","18686.659131121","14991.011753707","18819.441815649","20632.878407569","19207.818098372","18784.213269175","19660.312048022","22754.992759456","17737.961884999","15003.97744732","12102.999609501","4264411.7265657","1768770.5411798","215222.00829342","70888600.09678","585439997.98209","2240580.1698603","4713710.8955496","30484.739227568","78369.709481634","71120511.354582","15142500.40244","17488042.439945","0.004370809","0.000908066","-0.003302354","1.778E-6","5.732E-6","5.732E-6"
"2","209175.25248179","8224.7806781","18691.740665549","17430.255514901","19156.194226857","18800.472501292","21353.033398845","21292.729480627","18834.603999006","19406.382430074","16950.503270764","16949.313294221","12085.24302155","4261158.420395","1770420.4467341","215714.8067324","70828043.261865","585409034.19603","2242907.7205817","4714674.9180066","30785.514305076","79443.291592217","72094787.119936","15234640.114169","17616151.947652","0.004430685","0.000876609","-0.003302356","1.746E-6","5.774E-6","5.774E-6"
"2","217598.23836721","12058.932027689","17334.814052759","17608.89710217","21281.714593493","18942.395791082","21483.078988183","21891.44059007","21776.362629512","22645.179169839","15094.986314165","18941.055735918","8539.381372332","4275859.5469114","1778136.1319141","218468.74426094","72021194.977709","587764877.32571","2269456.5196141","4722752.2718079","32410.854242052","82620.982504465","74978541.622801","16165719.870685","18608145.80557","0.00460791","0.000946246","-0.003302355","1.877E-6","6.099E-6","6.099E-6"
"2","208497.06439829","9034.006347751","17276.206805229","14859.015170286","20932.696003421","21933.762563453","21024.192256679","21019.167141413","20055.059926823","20249.12903573","18965.241705371","14903.64858141","8244.938860722","4273830.7342089","1776636.4401184","217756.5936911","71742716.297202","587102178.37741","2264641.6661311","4721566.5786243","32132.01520079","82278.084826262","74667361.979831","15888219.451861","18426579.357607","0.004588786","0.000940779","-0.003302355","1.839E-6","6.04E-6","6.04E-6"
"1","203227.74629914","8291.750172376","16070.423159432","15345.191968453","20298.137244119","19173.77694633","21787.016658117","18837.525721183","21358.562084715","20239.482231663","15297.838186621","17935.945888726","8592.096037408","4263050.620318","1771562.3654976","216215.49653709","71022967.191687","585765815.96856","2245941.509593","4715669.5158513","30949.024273056","79716.997540936","72343175.268398","15323480.529111","17729951.994827","0.00444595","0.000878468","-0.003302355","1.753E-6","5.811E-6","5.811E-6"
"2","209283.07835738","8412.452167767","16933.929086685","15955.468244281","21743.537679451","19332.886890734","20018.550338738","20999.521078752","18829.007281054","20993.78167452","17155.643731032","18047.236280646","10861.063903716","4264393.5296887","1769114.466781","215765.22439348","70648622.80643","585595173.09583","2237648.9852016","4714202.9725476","30901.709300915","78250.492704071","71012322.128943","15214511.415409","17350700.745364","0.00436416","0.00090006","-0.003302356","1.778E-6","5.687E-6","5.687E-6"
"1","207014.82094952","9680.439708235","16201.398643059","18534.942186076","19228.824228169","20594.456462762","19365.395336215","20006.302428958","18780.834355978","22824.21095555","16972.808776807","16538.864593965","8286.343273751","4266045.5621136","1768767.5448503","215697.92754182","70670022.092611","585551583.41013","2236771.9627038","4713863.1197357","30895.592507471","77912.080546518","70705213.095964","15173918.495717","17309193.682599","0.004345287","0.000912198","-0.003302354","1.795E-6","5.673E-6","5.673E-6"
"3","211570.03388976","10748.039825904","18608.242397633","18646.761469306","21668.962713289","22995.147400296","19024.159267686","18749.329439215","20395.55931374","21945.651613697","15744.2232044","14997.749661997","8046.207582594","4272904.5867446","1775107.1654162","217489.984589","71504985.873799","587168161.89743","2258973.6863296","4719593.5745061","31674.736676576","81489.044575522","73951307.952285","15820385.177846","18231079.729562","0.00454478","0.000937549","-0.003302354","1.854E-6","5.976E-6","5.976E-6"
"4","210337.74831244","9392.143735647","18738.184086681","16812.705798097","22254.853999287","21231.79454279","20623.803021873","18740.91682333","20157.799568355","23091.376224655","15196.781556137","15884.284518382","8213.104437208","16990136.741735","4688115.9388756","874734.79152845","710952413.14763","1439389786.4239","27639134.774449","9313525.1966564","3875675.6791484","599533.11533938","327054843.20964","1193810431.1402","17970347.304163","0.186877712","1.517859707","0.000330122","0.001725434","5.89E-6","5.89E-6"
"2","214847.88252741","9620.113446701","17652.044172251","14976.795439648","22279.06422623","21110.379365747","21813.757663537","21235.926247006","20963.525396516","19348.410916412","17177.356555757","17154.278216771","11516.230880836","4272933.2502145","1777569.6433997","218053.9586721","71768437.845678","587492148.38613","2267858.1508466","4723189.2685904","32347.60477254","83321.076964906","75613877.345651","16108545.891287","18610559.756932","0.004646955","0.000918052","-0.003302355","1.826E-6","6.1E-6","6.1E-6"
"3","212658.11452854","7907.319640342","17776.839175044","16456.622479896","19906.440181334","22343.601785105","22071.493179858","19810.083888712","19551.761817072","21452.064225355","17644.290432329","18289.977119968","9447.620603525","4275049.1260542","1778539.5047833","218517.82524344","72188455.136674","587560979.0646","2269857.4981028","4721289.2390603","32101.218909493","82088.124673651","74494973.141337","16048360.440891","18609544.028047","0.004578192","0.000959197","-0.003302355","1.876E-6","6.1E-6","6.1E-6"
"2","218921.43467318","10044.379480842","17948.357743441","15798.268698321","22801.924393484","22726.323361685","18696.434773049","22108.51322856","22042.146095853","22895.040343089","16426.616834581","17992.329469239","9441.100251037","4280684.2828127","1779457.9524286","219161.0903993","72196183.566661","588503536.03725","2272555.3621307","4725462.9045239","32997.012945585","83232.381074089","75533385.824735","16397394.238755","18719936.826565","0.004642009","0.000957249","-0.003302354","1.905E-6","6.136E-6","6.136E-6"
"4","205953.31323738","9758.666897361","15385.871747066","15594.701557214","21158.015572794","19753.607150571","19451.750634175","18771.621000782","21453.800847593","20702.641255435","17604.614532209","15579.126607902","10738.895434276","16983830.795869","4683978.3693339","873790.62534919","710365009.47502","1438351752.682","27626242.005264","9309785.0657506","3874944.4371011","597372.94312443","325711936.14964","1193605566.4573","17384165.430832","0.186757236","1.517827814","0.00033012","0.001725366","5.698E-6","5.698E-6"
"2","216573.57976066","12068.576154252","16687.445305146","16623.242173688","19508.763666731","20181.226661398","21452.485978495","19341.323580082","21919.155731598","22670.103770405","19040.15478727","17484.124202071","9596.97774952","4275326.1621392","1774712.2044039","217453.71566008","71411615.095873","587411095.85977","2259555.4293409","4722423.4012557","32113.976454254","81952.77893759","74372146.885862","16016620.697145","18263425.951912","0.004570643","0.000938389","-0.003302354","1.842E-6","5.986E-6","5.986E-6"
