GF,W,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,MaxPd,MaxV2d,MaxV3d,MaxM2d,MaxM3d,MaxTd,MaxPc,MaxV2c,MaxV3c,MaxM2c,MaxM3c,MaxTc,U1,U2,U3,R1,R2,R3
2,220924.0479,8667.430241,16134.13415,17160.01103,22682.94298,20295.18695,22323.82652,19860.55204,22907.84508,22614.94637,18813.68887,18053.28279,11410.20086,4282060.424,1777927.641,218653.7753,71804689.64,588403916.5,2268952.949,4726186.851,33231.14954,83345.32035,75635878.21,16408437.37,18606487.27,0.004648307,0.000965898,-0.003302354,1.91E-06,6.10E-06,6.10E-06
2,212493.6726,9677.884698,16035.70604,18240.54937,18869.07642,19457.97121,20366.24373,22278.78895,21887.10218,21422.05765,15399.756,18815.35354,10043.18286,4272460.486,1778511.223,218455.8032,72145168.67,587590663.7,2269904.578,4721456.08,31984.54456,82402.84856,74780585.06,16110590.21,18633858.66,0.004595744,0.000942329,-0.003302355,1.85E-06,6.11E-06,6.11E-06
1,214286.5256,11510.29364,16094.53885,18784.95105,20004.31298,21984.89843,21212.45999,21673.77724,19661.32002,20392.63413,18694.8715,15097.97745,9174.490291,4275507.903,1777761.856,218237.867,71828998.99,587662799.8,2268236.625,4723102.885,32485.58317,82844.1845,75181097.43,16152015.01,18564045.21,0.004620358,0.000942957,-0.003302355,1.87E-06,6.09E-06,6.09E-06
1,215979.1344,9411.369267,14923.39743,19027.47165,22683.54585,22828.00418,22150.10882,22162.9764,20435.08583,19681.02267,15394.09444,16134.92543,11147.13244,4282114.09,1782767.952,219955.5497,72512410.66,589365509.6,2284823.552,4730709.11,33375.62734,85525.43171,77614329.28,16902340.16,19260492.91,0.004769896,0.000967109,-0.003302354,1.91E-06,6.31E-06,6.31E-06
2,213697.0352,8952.477655,18108.84149,18574.4651,21110.94388,19930.04509,20340.92506,20674.00653,19384.72112,21360.32668,16589.98093,18279.57992,10390.72176,4268196.908,1770737.801,216327.5497,70789181.32,586220389.6,2243039.802,4716658.231,31367.97011,79147.01027,71825911.82,15483387.21,17550161.04,0.004414161,0.00091543,-0.003302356,1.80E-06,5.75E-06,5.75E-06
2,216137.0427,10067.24183,18209.01671,15861.45315,21335.07377,19361.43624,21177.32843,21125.4787,19337.20177,21349.28804,17975.38839,18962.52665,11375.60903,4268230.973,1771555.938,216471.8477,70943379.46,586313717.9,2246873.092,4717453.247,31477.05526,79935.93385,72541859.97,15558899.85,17738814.77,0.00445816,0.000911745,-0.003302356,1.80E-06,5.81E-06,5.81E-06
2,211100.6694,11148.33209,18479.4707,17145.30326,18897.47763,19806.15795,19275.79586,21489.97805,21172.83678,20414.86619,16000.23959,16936.88791,10333.3234,4266376.424,1774544.222,217253.8083,71572583.25,586563019.8,2255483.364,4717032.531,31172.41268,80246.87151,72824035.9,15652937.71,18048470.54,0.004475502,0.000910911,-0.003302356,1.80E-06,5.92E-06,5.92E-06
1,217146.6407,11620.49796,17630.81913,17057.84469,21700.14808,21554.403,21825.95825,22112.26295,21588.90934,19082.98437,16438.87946,17732.4206,8801.51289,4276839.669,1779898.055,218674.653,72073025.8,588156619,2277113.228,4726503.606,32914.1289,85029.88309,77164618.9,16434150.04,19004462.81,0.004742258,0.000944883,-0.003302355,1.85E-06,6.23E-06,6.23E-06
1,209934.4334,7906.161457,15716.06792,16824.30389,22293.54427,20147.7194,22222.68946,19618.00481,22062.75605,19180.66379,16900.68571,17181.26395,9880.572693,4272890.201,1775993.481,217830.4784,71544776.53,587426524.6,2261470.4,4721905.24,32163.70732,82230.11185,74623826.5,16033681.54,18342193.8,0.00458611,0.000923949,-0.003302355,1.83E-06,6.01E-06,6.01E-06
1,212607.63,9234.771434,15066.71948,18926.27698,21418.70193,19236.3255,19829.12489,21234.5268,23037.44066,22601.46371,18125.68384,15135.76468,8760.83011,4280049.236,1780232.624,219072.7815,72280008.19,588398904,2276954.427,4724676.382,32579.19709,83802.29273,76050580.65,16373797.8,18917572.33,0.004673794,0.000974302,-0.003302354,1.94E-06,6.20E-06,6.20E-06
1,215986.5756,10502.66115,16904.79158,16521.04367,20868.50028,22980.86428,18983.65533,19244.99156,22010.18403,22265.04723,15674.55252,19086.77183,10943.51219,4273088.591,1774212.158,217345.4484,71447988.08,586937325.3,2254689.114,4720181.433,31987.60288,80836.16515,73358819.87,15745677.51,17991967.42,0.004508368,0.000921597,-0.003302354,1.82E-06,5.90E-06,5.90E-06
1,207793.4783,9318.400609,17229.29704,15279.84375,22336.65309,19437.46606,19077.68289,21169.90308,20818.74365,19088.00073,18751.0294,15359.00581,9927.452166,4267227.161,1772847.694,216934.521,71302573.76,586384662.6,2249363.125,4716116.046,31178.55193,79168.2782,71845212.47,15522640.9,17775534.43,0.004415347,0.00091096,-0.003302355,1.82E-06,5.83E-06,5.83E-06
2,208856.4001,9650.034928,16654.66033,18827.53846,18907.19567,22508.64307,20120.51641,19144.08998,22029.40627,19605.68751,18088.14275,15226.67966,8093.805101,4272159.656,1775696.308,217632.9748,71589570.29,587088497.9,2259739.314,4720474.738,31966.47093,81515.0859,73974940.46,15861609.21,18210090.52,0.004546232,0.000925573,-0.003302355,1.83E-06,5.97E-06,5.97E-06
2,207669.7413,11993.93996,15956.00384,15228.28906,19464.9383,20324.03737,22488.85434,19857.62803,21206.60382,19161.83186,16272.16443,15056.30037,10659.14996,4266713.653,1776146.794,217353.9903,71695351.25,586593095.4,2262590.058,4719616.444,31548.73659,82212.62859,74607960.44,15738009.48,18407062.45,0.004585135,0.000907107,-0.003302355,1.78E-06,6.03E-06,6.03E-06
1,220820.9304,8337.511671,19157.05384,16405.54771,21306.61711,22930.23299,18963.50026,21191.03481,22943.41442,21845.37445,17862.08494,19005.1719,10873.3863,4279995.606,1779592.955,219146.2895,72201022.42,588534847.2,2273050.083,4725826.06,32969.74058,83448.13169,75729179.51,16437125.87,18740967.07,0.004654041,0.000951645,-0.003302354,1.89E-06,6.14E-06,6.14E-06
1,220792.3313,12125.77662,17755.32481,18933.08016,21335.32463,22057.05,21548.55513,19935.20013,21447.71255,21696.54691,15622.32204,16275.95849,12059.47988,4277583.822,1778500.252,218760.6548,71980552.19,588227471.6,2269461.33,4724872.638,32700.82434,82911.66883,75242339.46,16332388.96,18605816.41,0.004624122,0.000946889,-0.003302355,1.88E-06,6.10E-06,6.10E-06
1,210133.421,10509.4392,17694.65685,17726.79646,19674.20599,19478.06218,21507.48157,18742.08679,22778.8659,20554.17868,15186.08096,15074.18527,11207.38113,4268330.981,1773388.523,216726.1345,71283144.77,586310756.2,2252908.381,4718234.089,31486.02239,80699.36238,73234671.36,15563459.73,17946526.57,0.004500738,0.000908059,-0.003302354,1.79E-06,5.88E-06,5.88E-06
1,209311.6032,8061.051689,18759.99916,17432.78862,21818.62414,19283.78509,21381.61753,22201.90746,22235.13955,18890.11101,16077.64397,15370.64539,7798.289562,4275357.777,1779578.63,218488.0567,72251719.35,587490418.2,2274823.483,4723184.019,32354.11883,83460.13329,75740070.96,16084594.07,18853164.16,0.004654711,0.000960044,-0.003302355,1.86E-06,6.18E-06,6.18E-06
1,214096.888,7844.109888,17286.58088,17471.59144,20853.44635,21471.54129,22818.7449,18757.37241,19239.26204,22933.55199,15694.03661,18194.25278,11532.39744,4274167.593,1778105.973,218562.0402,72134551.71,587681076.4,2266876.255,4720807.174,31918.66502,81331.34229,73808193.13,16042101.74,18482143.86,0.004535985,0.000950508,-0.003302354,1.89E-06,6.06E-06,6.06E-06
1,208803.9011,11252.44387,17613.21045,16263.89203,20916.12066,19825.51957,20372.52233,21562.34571,18757.09093,19175.32457,16118.24271,16084.85175,10862.3365,4262747.93,1770621.571,215907.2162,70858751,585677499.2,2243463.869,4715108.127,30874.37651,79482.38827,72130267.35,15338592.74,17631677.67,0.004432865,0.000881507,-0.003302356,1.75E-06,5.78E-06,5.78E-06
1,210702.7484,9069.105889,18021.26014,17743.26491,20042.58964,20144.23346,19220.96053,22253.9965,20643.39599,22420.05988,16708.2857,16319.47833,8116.117395,4272338.816,1776056.469,217931.9823,71706557.37,587369994.4,2260497.487,4720553.501,31849.61689,80952.64772,73464527.8,15952474.21,18240363.91,0.004514864,0.00093018,-0.003302355,1.86E-06,5.98E-06,5.98E-06
1,212385.6968,10463.62406,18969.82688,17632.77792,19167.09178,21445.50791,21239.86191,19269.08949,21862.98866,20796.66697,16783.76776,16700.20122,8054.292228,4271470.058,1775875.581,217596.3337,71599681.87,586973053.7,2260806.491,4720636.891,31946.41263,81783.85736,74218850.56,15821032.94,18283251.52,0.004561222,0.000921576,-0.003302355,1.82E-06,5.99E-06,5.99E-06
2,209564.9088,12052.26897,15233.71189,15328.15237,21722.14559,20217.29453,18757.3189,19718.68398,21518.4601,21941.27939,15081.65214,16304.161,11689.77994,4267250.552,1771359.334,216556.2008,71134024.6,586146423.1,2243812.642,4715192.421,31058.477,78557.27989,71290731.5,15396742.18,17564274.01,0.00438127,0.000905684,-0.003302355,1.80E-06,5.76E-06,5.76E-06
2,214654.9282,11999.05558,17051.37843,17503.16249,18978.37631,18764.60548,19285.53838,20768.32935,22170.08982,18799.67262,18735.36783,18854.95816,11744.39375,4266416.994,1774510.73,217350.2279,71644805.4,586626265.7,2254451.803,4717204.135,31032.20847,79529.34782,72172883.15,15663797.38,17970897.4,0.004435484,0.000920052,-0.003302355,1.82E-06,5.89E-06,5.89E-06
2,212995.7261,10009.44389,17348.37525,18893.61894,20601.99344,20979.39235,20393.32995,19944.98876,21058.47041,20631.43358,15671.69958,15909.60915,11553.37083,4270668.268,1773381.986,217077.5955,71177012.83,586831783.4,2251843.485,4719333.019,31727.42502,80607.27295,73151100.21,15754321.8,17916798.57,0.004495602,0.000915919,-0.003302356,1.81E-06,5.87E-06,5.87E-06
2,219096.0064,9298.9706,18697.04718,15867.74515,20734.22038,21446.32553,22471.90882,22993.22162,19587.07149,22792.82703,17959.62279,16732.10742,10514.93838,4279938.263,1780259.228,218746.0708,72184338.89,588231658.2,2278703.861,4727071.844,33154.95189,84907.10038,77053193.6,16448935.18,19041544.27,0.00473541,0.00096298,-0.003302354,1.89E-06,6.24E-06,6.24E-06
1,203703.3875,9295.524441,15714.51756,15794.00001,19611.84783,19167.54781,20002.97556,18844.75173,22053.35535,21469.0302,17521.22729,15285.05577,8943.553957,4266292.944,1771778.363,216483.168,71067978.86,586263295.2,2246165.827,4716312.516,30952.69238,79344.82675,72005430.27,15495657.79,17715144.43,0.004425193,0.000899094,-0.003302355,1.79E-06,5.81E-06,5.81E-06
2,214384.3439,8017.353294,17488.73756,17706.33671,22395.62271,20424.68738,19737.00828,20592.2228,22601.57974,19614.43398,18727.23239,18877.74257,8201.386543,4276276.518,1776506.706,218085.2921,71796753.7,587449354.5,2262711.826,4721315.285,32262.01486,81409.80551,73879398.5,15971075.68,18298734.41,0.004540361,0.000949614,-0.003302355,1.88E-06,6.00E-06,6.00E-06
1,216865.4556,11923.81867,16367.21458,18582.55667,20327.11638,20109.50702,19669.57167,21814.68746,22037.98945,21310.0852,16348.0297,17643.11076,10731.76802,4275190.921,1777706.015,218406.1842,72033067.99,587634995.1,2266970.176,4721382.182,32164.2676,81877.97372,74304261.15,16075693,18486294.04,0.004566471,0.000950839,-0.003302355,1.88E-06,6.06E-06,6.06E-06
1,212194.4258,10055.88475,15724.5759,15358.6962,21274.9047,22369.95818,20397.51928,20753.27111,20517.24148,21530.801,15521.48302,17347.99061,11342.09955,4272316.156,1776304.813,217758.8956,71694234.43,587168499.3,2262724.856,4721384.828,32074.50072,82092.72471,74499147.67,15916361.84,18354767.29,0.004578448,0.000919042,-0.003302355,1.83E-06,6.02E-06,6.02E-06
2,210601.1453,10388.79142,18210.48452,15275.54815,19612.32375,19201.68199,21653.91363,21325.64662,21141.14936,19717.44148,17745.95501,18129.63216,8198.57718,4267590.585,1775832.814,217428.7007,71592111.04,586869795,2260946.618,4719752.468,31626.92077,81913.73369,74336713.32,15862954.59,18320673.77,0.004568465,0.000904094,-0.003302356,1.80E-06,6.01E-06,6.01E-06
1,209831.9946,8304.595379,16087.22284,17026.36445,20247.76445,19530.32134,21702.88555,19631.35987,19750.89236,21858.51761,19028.72239,15098.53719,11564.81121,4270458.557,1771951.581,216609.1275,71112093.95,586249209.3,2247962.76,4717510.392,31490.50928,79456.3595,72106646.25,15506902.63,17735829.43,0.004431414,0.000927408,-0.003302355,1.83E-06,5.81E-06,5.81E-06
1,214794.8296,9619.634459,16361.23894,18167.40043,21109.00267,22370.83546,19086.12918,18713.78421,22142.09125,20754.24107,18843.30801,17259.7956,10367.36829,4274287.321,1773270.202,217198.0806,71270776.6,586950061.3,2251384.918,4719403.944,31984.8819,80035.78112,72632471.37,15724154.33,17893733.6,0.004463729,0.000936201,-0.003302355,1.84E-06,5.87E-06,5.87E-06
2,218024.9044,11251.89758,19094.23681,17037.71659,21232.00411,22407.2082,20141.62559,22437.30973,20276.99962,21938.29034,16423.10143,15068.41346,10716.10093,4276108.023,1777329.318,218156.3622,71711108.74,587677703.8,2267071.156,4724371.049,32698.93448,83325.71121,75618082.93,16134739.13,18577466.99,0.004647214,0.000932399,-0.003302355,1.85E-06,6.09E-06,6.09E-06
1,220433.3407,12039.99251,18339.51729,16480.27638,19923.93048,22315.32947,21495.82665,21528.54349,22288.26239,19582.71847,17285.79756,18405.20508,10747.94097,4275961.353,1780394.663,218670.399,72090838.81,587978673.6,2278290.586,4726663.269,32911.44575,85263.59444,77376711.96,16353978.35,19038441.48,0.004755293,0.000934896,-0.003302355,1.84E-06,6.24E-06,6.24E-06
2,218947.7201,12038.22268,14986.29132,15975.39357,21247.73384,23001.27435,22182.12648,21757.63744,19498.2695,21796.04889,17905.22086,17555.88203,11003.61908,4280793.957,1781808.813,219452.2304,72522896.31,588512715.7,2282507.567,4726482.786,33059.19074,84581.84863,76758027.63,16497707.57,19141733.67,0.004717271,0.000975764,-0.003302354,1.91E-06,6.27E-06,6.27E-06
2,208979.437,11685.73029,17665.25083,18277.60422,19032.43432,21727.82979,19324.57881,21142.59224,20011.83643,21186.41077,15489.05782,14913.74791,8522.363542,4267639.957,1772735.269,216636.3843,71087596.26,586257257.4,2250209.264,4718010.483,31472.81576,80498.88096,73052734.47,15541527.79,17875732.14,0.004489557,0.000898436,-0.003302356,1.78E-06,5.86E-06,5.86E-06
2,212528.2954,8609.920778,15201.52587,18996.24831,20991.61994,21602.27698,19163.05435,22070.97384,18962.86972,22808.19634,15839.96533,18927.50077,9354.143183,4272505.531,1772543.425,216935.2963,71093709.78,586755222.6,2250088.172,4719326.046,31928.94153,80341.07938,72909529.54,15712848.04,17851853.66,0.004480756,0.000931416,-0.003302354,1.84E-06,5.85E-06,5.85E-06
1,207512.5722,9496.734107,16399.86742,15541.73367,20406.42879,21205.28723,20242.7207,21463.47831,19462.36033,21015.54964,16636.46507,16382.68449,9259.262492,4268098.954,1773414.805,216721.4276,71204590.38,586351978.6,2253374.102,4718549.862,31544.12485,80894.14418,73411435.85,15594681.13,17996864.61,0.004511601,0.000904076,-0.003302356,1.79E-06,5.90E-06,5.90E-06
2,203109.3749,8059.158707,16684.44754,15808.04449,19447.42712,18709.19361,19792.97698,21939.27294,19114.04986,22241.50186,18228.94931,15195.71915,7888.633379,4266417.807,1772727.029,216689.4427,71077605.54,586442211.7,2249390.953,4717555.951,30980.44311,80161.67935,72746724.01,15606677.74,17816577.94,0.00447075,0.00090889,-0.003302355,1.80E-06,5.84E-06,5.84E-06
1,221345.9043,11274.35646,17102.29519,18855.17284,22872.088,21683.50876,21166.2924,22238.08493,21534.99623,19564.5403,18888.82163,17602.83209,8562.915426,4282488.459,1779892.066,218866.2921,72072682,588576086.4,2276707.41,4727825.414,33371.68795,84568.37053,76745796.25,16547882.05,18930076.1,0.004716519,0.000968931,-0.003302354,1.91E-06,6.21E-06,6.21E-06
1,204643.3069,8603.997445,15325.85688,15244.5198,20635.25686,18959.14057,20453.77961,21807.78164,21026.51171,19838.99697,16504.20705,17688.01039,8555.248011,4266652.972,1775391.057,217399.6579,71669888.36,586677534.8,2258910.151,4718013.96,31352.81956,80948.54708,73460806.47,15726742.22,18208725.51,0.004514635,0.000909393,-0.003302355,1.81E-06,5.97E-06,5.97E-06
2,216363.3009,8929.607022,16348.23956,14989.54385,22657.40426,21844.51689,22350.73532,18844.8693,19550.75221,23042.83506,18800.83704,18406.89194,10597.06842,4279357.69,1777968.181,218646.4614,72172864.93,587782822,2267466.31,4721134.357,32315.35598,81233.14249,73719076.81,16048793.62,18488796.65,0.004530508,0.000976033,-0.003302354,1.92E-06,6.06E-06,6.06E-06
2,215085.9175,9253.065221,17426.26842,16323.86884,18834.52635,22516.92431,21568.90568,19695.15401,22012.99891,21525.00842,17949.7354,17310.1193,10669.34264,4277065.65,1779088.453,218429.395,72089688.24,587620890.7,2272725.976,4724064.557,32556.57983,83497.53863,75774016.31,16129752.23,18761809.76,0.004656797,0.000957979,-0.003302355,1.86E-06,6.15E-06,6.15E-06
2,208773.6388,9032.781747,16902.18948,17245.40862,22172.41051,19460.996,21794.52359,19256.43333,18716.32906,21215.32602,14861.22451,16150.34345,11965.67247,4265625.648,1772484.98,216686.2583,71103071.66,586332927.5,2248398.574,4716309.015,30926.48337,79572.46841,72212015.09,15516810.59,17761682.87,0.004437889,0.000910743,-0.003302355,1.81E-06,5.82E-06,5.82E-06
2,216070.4748,10609.30391,15739.57634,17380.72177,21624.11063,22622.48046,18744.16471,20495.32019,19385.20786,22814.37007,18503.83328,16781.07106,11370.31458,4274944.78,1772979.089,217076.8082,71264577.54,586830506.3,2251156.385,4718736.673,31936.0921,80082.64737,72675002.49,15660412.05,17877284.87,0.004466343,0.000951643,-0.003302354,1.86E-06,5.86E-06,5.86E-06
1,207684.341,12083.41062,17598.93511,16719.69803,19335.6969,18741.40142,19131.67031,21487.01919,20459.77403,19492.38945,18971.65374,14798.19003,8864.502194,4264221.295,1772864.112,216816.0311,71306456.64,586284401.1,2248272.947,4716095.355,30802.08818,79036.73775,71725839.51,15519679.35,17746679.51,0.004408011,0.000899415,-0.003302356,1.80E-06,5.82E-06,5.82E-06
2,206552.0427,8132.043426,17881.74955,15437.87875,19094.7887,20564.12347,18965.17651,19155.40651,18802.1264,21581.96608,18963.1082,18309.67834,9663.996721,4263267.957,1768353.327,214928.0613,70805963.38,585073440.8,2237898.178,4712262.559,30279.22496,77617.89586,70438240.49,14987004.29,17332071.35,0.004328879,0.000907422,-0.003302356,1.78E-06,5.68E-06,5.68E-06
1,214977.9218,11625.07724,14956.55635,18924.71985,19836.00765,18774.86063,21451.9745,20684.76536,21786.29555,18816.15173,19103.58433,17410.38791,11607.54069,4270910.419,1775367.928,217433.4698,71551065.43,586869857.5,2259519.199,4719462.548,31788.87741,81261.4165,73744735.47,15816061.01,18203645.17,0.004532085,0.000930508,-0.003302355,1.84E-06,5.97E-06,5.97E-06
1,223161.596,11819.27488,17826.42462,16824.52142,22390.67822,20765.88428,21908.35554,23005.41544,20341.2601,22689.23383,17508.32588,18460.70264,9621.519161,4280107.748,1779350.551,218873.9486,71998491.71,588403384.3,2274630.392,4726964.917,33252.68575,84406.61546,76599003.53,16457963.16,18878950.18,0.004707498,0.0009566,-0.003302354,1.90E-06,6.19E-06,6.19E-06
2,211862.9045,9188.01791,17514.8179,17955.88006,19270.40751,22614.40313,20234.88693,22400.27587,18691.84227,20240.77418,14898.2834,17018.13872,11835.17661,4268954.155,1776759.788,217673.5201,71702612.11,587074645.8,2264156.303,4720696.738,31809.29036,82331.92484,74716221.79,15950926.94,18433865.12,0.004591789,0.000907188,-0.003302355,1.81E-06,6.04E-06,6.04E-06
2,214510.6511,8759.297238,18478.47213,18309.59332,18807.0638,21043.08711,22076.36474,21367.18234,21292.80145,19834.15934,18518.98948,18186.69027,7836.949854,4274270.499,1778303.791,218083.1055,71860324.84,587525918.2,2270816.278,4724215.263,32552.69697,83911.01864,76149249.42,16162078.52,18739318.35,0.004679857,0.000935386,-0.003302355,1.84E-06,6.14E-06,6.14E-06
1,215570.8215,8129.41184,15776.91976,18081.54418,18875.1169,21484.20513,22575.20326,19383.93318,21984.6758,21981.75763,18729.13066,17747.51202,10821.41116,4278879.852,1779066.324,218608.8932,72095027.23,587835281,2272661.992,4724432.99,32742.80436,83357.58718,75647010.37,16169447.52,18746781.08,0.004648992,0.000965922,-0.003302355,1.89E-06,6.15E-06,6.15E-06
2,211534.0273,9911.916609,18569.00575,14926.5244,20881.93525,20872.17657,19066.77176,19642.2076,22935.25007,20998.68298,15022.95698,18707.67524,9998.924056,4268793.366,1774584.714,217345.8541,71623325.85,586713462.3,2255275.945,4718010.845,31435.23874,80413.1544,72974937.62,15679701.58,18027404.29,0.004484776,0.000908074,-0.003302354,1.80E-06,5.91E-06,5.91E-06
2,209148.4465,7863.359295,17616.31925,16739.2261,20485.55379,21155.91757,19290.72621,19537.44954,19689.68161,22239.70678,16527.43269,16737.47577,11265.5979,4266866.775,1769895.915,216053.9919,70838715.47,585785268.6,2239799.976,4714728.907,31039.82172,78196.44685,70963275.52,15246047.27,17376732.62,0.004361146,0.000909552,-0.003302355,1.79E-06,5.70E-06,5.70E-06
1,220282.7982,9572.597695,18976.59496,18160.99907,20772.69652,21091.99242,19462.19906,19306.45957,22107.84776,21880.81609,18884.35157,18744.89591,11321.34754,4274613.204,1774201.685,217331.7458,71289667.43,587171596.3,2255707.402,4720287.547,32001.62942,81213.95816,73701667.03,15839171.12,18092668.58,0.004529438,0.00094082,-0.003302355,1.85E-06,5.93E-06,5.93E-06
2,220054.7913,11710.38254,16466.35931,19011.78453,21038.61716,19602.57438,22441.30732,22290.15348,22054.75983,19195.36997,18449.38278,18289.67613,9504.423838,4279000.268,1780774.916,218937.8533,72290570.36,588128763.4,2279540.661,4726225.15,32995.77588,84683.10152,76849914.63,16382044.1,19046620.14,0.004722918,0.000966368,-0.003302355,1.89E-06,6.24E-06,6.24E-06
1,215826.6967,9126.093276,19086.84462,16455.00988,22124.5197,19539.27407,22890.14643,20607.08951,20825.83534,22357.30457,16275.02046,15661.34356,10878.21527,4274402.844,1776222.027,217885.252,71638831.98,587416544.5,2263216.579,4722649.285,32422.41229,82428.77954,74804117.44,16011596.54,18414675.29,0.00459719,0.000933671,-0.003302354,1.86E-06,6.04E-06,6.04E-06
2,214370.2737,11887.60749,16540.2649,18422.51902,18911.50894,19277.50957,23021.98354,20402.03262,22938.16414,19194.24852,18011.9982,16942.89522,8819.5415,4273221.551,1778673.062,218160.45,71906372.31,587517898.4,2271871.955,4723650.987,32412.95993,83812.78379,76060101.29,16165276.24,18745891.23,0.004674379,0.00093438,-0.003302354,1.84E-06,6.14E-06,6.14E-06
1,213477.9524,9756.40683,16643.61027,18099.88539,21915.85952,22615.26478,21077.68943,23067.33566,19970.03176,19572.00458,16491.94329,15579.75925,8688.161641,4278559.539,1780257.412,218952.7954,72072839.69,588475656.3,2277096.593,4727176.984,33015.20119,84807.54271,76962845.01,16551245.7,18967016.26,0.004729858,0.000948241,-0.003302354,1.87E-06,6.22E-06,6.22E-06
2,203463.7549,8741.569614,14922.85926,14804.04394,20830.9353,21638.35873,19316.99329,19171.82044,20616.23285,22381.28601,16430.41054,16311.49636,8297.748542,4268428.323,1771042.669,216301.3171,71021676.18,586053970.4,2244069.76,4716083.656,31229.21181,78960.66173,71656800.52,15388401.86,17561408.32,0.004403768,0.000909087,-0.003302355,1.79E-06,5.76E-06,5.76E-06
1,215905.8084,10996.18793,17653.12725,19035.16143,18906.43043,20421.04301,22804.99367,19843.38084,19260.74239,22121.20368,18117.97415,15979.90009,10765.66359,4273417.252,1776177.4,217869.6667,71811949.84,587130825.8,2261997.927,4719756.598,31926.95059,81100.8641,73599034.17,15860206.91,18293978.36,0.00452313,0.000948874,-0.003302354,1.88E-06,6.00E-06,6.00E-06
1,212712.515,11012.72373,18753.98011,15438.18643,18804.14226,22091.93454,22331.2597,19211.4387,19943.17478,22406.64041,16809.77042,15584.71372,10324.55024,4273645.283,1778116.301,218217.1424,72177964.93,587122734.6,2268484.188,4720368.635,31874.39819,81863.89606,74291485.68,15856896.82,18568984.99,0.004565686,0.000958562,-0.003302355,1.86E-06,6.09E-06,6.09E-06
2,215827.2448,11071.07597,16778.98515,15421.94386,18888.27493,21353.1665,22774.85557,22448.79887,19697.48199,20522.04731,18080.54154,17312.37212,11477.701,4274439.037,1780094.039,218363.4875,72233286.03,587508019.7,2277896.121,4724736.071,32526.85635,84689.84868,76856037.67,16193221.2,19030438.64,0.004723294,0.000951409,-0.003302354,1.84E-06,6.24E-06,6.24E-06
1,212184.2705,9854.279202,14831.27339,16666.24823,22095.36964,20927.1131,22149.63313,18973.76673,23028.09721,21586.09461,15002.64111,16807.77447,10261.97966,4275698.887,1777468.573,218351.75,71783351.56,587836616.6,2266369.53,4723685.354,32552.58602,82888.02837,75220885.75,16167121.97,18526947.97,0.004622803,0.000932459,-0.003302354,1.85E-06,6.07E-06,6.07E-06
2,217874.4732,8173.322024,16356.33593,18709.14805,20374.37302,20028.57558,22984.66052,22496.33029,21007.25219,21800.72765,16876.26734,18323.02263,10744.45795,4278287.91,1779885.75,218744.7267,72060623.27,588177249.1,2277073.452,4726883.895,33125.88931,84911.95892,77057602.72,16423166.54,18989079.63,0.004735681,0.000946272,-0.003302354,1.88E-06,6.22E-06,6.22E-06
2,212341.768,8332.052108,18704.3439,18132.44329,19364.49625,22846.04655,21476.41013,22211.15504,21687.46817,19434.58876,15837.89728,15098.7016,9216.164907,4276530.262,1781709.529,219036.2943,72279576.54,588304230.5,2282210.164,4727467.866,33013.43297,85872.12467,77928953.14,16518857.78,19213928.78,0.004789232,0.000943942,-0.003302354,1.84E-06,6.30E-06,6.30E-06
2,218115.6061,9432.593884,18504.00397,15569.35989,20686.77962,20511.08044,22995.01639,22629.47267,22269.72918,21997.43057,16971.06068,15732.74179,10816.33697,4280352.938,1783120.866,219712.4812,72517478.57,588984390.5,2287532.8,4729515.882,33461.51649,86430.9312,78436070.07,16783437.07,19418265.25,0.004820397,0.000951478,-0.003302354,1.89E-06,6.37E-06,6.37E-06
1,209797.4938,10675.9091,16918.16232,14908.51057,21417.93961,19045.61939,19618.13381,18886.34131,21731.33468,20783.94179,18893.38252,17567.92533,9350.293335,4266481.801,1771397.944,216335.7628,70951135.07,586163860.5,2245218.392,4715793.56,30918.0418,79438.97775,72090872.31,15432648.62,17674720.52,0.004430444,0.000910113,-0.003302356,1.80E-06,5.79E-06,5.79E-06
1,214665.4123,10073.16681,16259.28585,15558.52406,19604.10846,22649.90285,21644.72898,20739.47386,22680.43449,19145.0341,18051.64549,18011.05301,10248.05437,4276319.917,1780807.311,218732.9275,72215965.89,587909929.2,2279342.83,4726342.246,32822.68974,85209.95557,77328034.68,16320518.72,19080559.53,0.004752301,0.000945675,-0.003302354,1.84E-06,6.25E-06,6.25E-06
2,217951.7819,11150.10247,15155.40532,17703.97117,20967.0112,19443.37343,22823.8366,21290.75703,20630.75596,22838.64026,17678.94341,16780.57489,11488.41015,4276576.844,1776307.218,217890.475,71601344.53,587663679.2,2264548.053,4723666.483,32662.84826,82805.20829,75145726.52,16160612.01,18465074.8,0.004618184,0.000942741,-0.003302354,1.87E-06,6.05E-06,6.05E-06
1,207518.2515,8911.361139,16984.99045,18818.12181,21647.06722,19207.50683,22375.93797,20250.10159,19949.67889,18825.45128,15236.27171,15283.87794,10027.8847,4268571.888,1773969.46,217187.2638,71298194.6,586907170.6,2252922.71,4720089.665,31462.81462,80629.46181,73171236.59,15835909.17,17996668.51,0.004496839,0.000917615,-0.003302355,1.80E-06,5.90E-06,5.90E-06
