Latitude,Longitude,Magnitude
0.47352941176470553,0.5460906601764527,0.08888888888888886
0.4609548167092926,0.5076817766960758,0.17777777777777773
0.4872122762148333,0.49665348341953186,0.04444444444444448
0.49232736572889996,0.5133860663218746,0.04444444444444448
0.516368286445014,0.46759963492546447,0.08888888888888886
0.4930520034100592,0.4780194706419233,0.15555555555555559
0.5071184995737426,0.44577121995740804,0.5333333333333334
0.4021739130434777,0.5723303924551273,0.08888888888888886
0.5216965046888314,0.524490416793429,0.19999999999999998
0.42749360613810844,0.5590964405232742,0.1111111111111111
0.5299232736572889,0.47178278065104984,0.13333333333333336
0.4946291560102306,0.5378004259202924,0.06666666666666662
0.4855072463768121,0.4830392455126265,0.04444444444444448
0.47715260017050176,0.4959689686644363,0.06666666666666662
0.5250213128729759,0.4796166717371472,0.24444444444444446
0.48503836317135557,0.47847581381198745,0.02222222222222224
0.5285166240409194,0.5157438393672046,0.15555555555555559
0.4531116794543908,0.5236537876483125,0.06666666666666662
0.5155583972719509,0.44189230301186594,0.06666666666666662
0.5352514919011093,0.45147550958320687,0.15555555555555559
0.48282182438192583,0.5176452692424705,0.02222222222222224
0.43444160272804616,0.5476878612716766,0.02222222222222224
0.42472293265132127,0.548448433221784,0.19999999999999998
0.5117220801364007,0.47010952236081543,0.13333333333333336
0.44927536231884074,0.5313355643443876,0.3111111111111111
0.506692242114238,0.47847581381198745,0.3333333333333333
0.5287297527706731,0.48113781563735936,0.24444444444444446
0.5170076726342693,0.4536811682385159,0.15555555555555559
0.5236572890025584,0.4583206571341654,0.24444444444444446
0.5246803069053693,0.5229692728932169,0.15555555555555559
0.46427962489343416,0.5111804076665656,0.19999999999999998
0.4522165387894297,0.5180255552175241,0.2222222222222222
0.5266410912190963,0.44272893215698245,0.19999999999999998
0.4437340153452695,0.5419075144508674,0.0
0.4441176470588221,0.5149832674170985,0.3111111111111111
0.494245524296675,0.4744447824764231,0.13333333333333336
0.4464620630861047,0.5208396714329183,0.3111111111111111
0.48644501278772206,0.47649832674170983,0.04444444444444448
0.5156436487638517,0.4716306662610289,0.06666666666666662
0.44369138959931753,0.5305749923942815,0.13333333333333336
0.47016197783461205,0.5335412229996966,0.13333333333333336
0.4905797101449268,0.48646181928810583,0.3333333333333333
0.5121057118499563,0.4761180407666575,0.2666666666666667
0.5227621483375943,0.4597657438393684,0.1111111111111111
0.5074168797953973,0.5122452083967148,0.04444444444444448
0.44667519181585547,0.5825981137815638,0.0
0.5205456095481676,0.5267721326437486,0.08888888888888886
0.4878090366581427,0.4852449041679356,0.2222222222222222
0.4952685421994889,0.538332826285367,0.04444444444444448
0.43444160272804616,0.5670063888043821,0.2222222222222222
0.5408780903665815,0.38241557651353864,0.3333333333333333
0.4820545609548177,0.5176452692424705,0.19999999999999998
0.46734867860187596,0.578034682080926,0.17777777777777773
0.5092497868712714,0.4735320961362947,0.15555555555555559
0.37553282182438147,0.5743078795254035,0.3111111111111111
0.43371696504688695,0.5596288408883489,0.06666666666666662
0.5083120204603584,0.4879829631883179,0.1111111111111111
0.4568201193520879,0.5263918466686949,0.08888888888888886
0.4676044330775787,0.5118649224216612,0.0
0.5328218243819258,0.5152874961971404,0.08888888888888886
0.5260869565217389,0.4841040462427758,0.08888888888888886
0.5146632566069897,0.4501064800730157,0.06666666666666662
0.4936913895993176,0.5311073927593561,0.06666666666666662
0.4517902813299221,0.5430483723760271,0.06666666666666662
0.5118925831202057,0.48014907210222185,0.06666666666666662
0.48290707587382675,0.540082141770612,0.17777777777777773
0.5252344416027267,0.48068147246729653,0.04444444444444448
0.5179880647911344,0.5000760571950111,0.08888888888888886
0.4910059676044313,0.5560541527228486,0.06666666666666662
0.4507246376811592,0.5251749315485246,0.17777777777777773
0.5022165387894297,0.5318679647094622,0.2666666666666667
0.45012787723785286,0.5126254943717685,0.08888888888888886
0.4439471440750203,0.5640401581989657,0.0
0.4869991474850795,0.4879829631883179,0.17777777777777773
0.49936061381074165,0.4810617584423489,0.04444444444444448
0.5193520886615519,0.44417401886218544,0.15555555555555559
0.51244671781756,0.45185579555826055,0.1111111111111111
0.4612105711849953,0.49893519926985136,0.28888888888888886
0.5305626598465473,0.4617432309096447,0.02222222222222224
0.5157289002557557,0.5022056586553098,0.1111111111111111
0.5304347826086944,0.46516580468512403,0.06666666666666662
0.5262148337595918,0.44417401886218544,0.15555555555555559
0.5199914748508102,0.45489808335868614,0.28888888888888886
0.43687127024722966,0.568755704289627,0.2222222222222222
0.4816709292412621,0.5067690903559487,0.06666666666666662
0.5201193520886601,0.5095832065713429,0.02222222222222224
0.49825234441602684,0.49170976574384045,0.06666666666666662
0.4460358056265971,0.5352905384849416,0.06666666666666662
0.4869991474850795,0.5594006693033161,0.0
0.5066069906223342,0.4796166717371472,0.0
0.45673486786018697,0.5787952540310322,0.08888888888888886
0.5199914748508102,0.45938545786431473,0.1111111111111111
0.4566069906223371,0.513614237906906,0.17777777777777773
0.46888320545609535,0.5530118649224217,0.02222222222222224
0.5193520886615519,0.5301947064192278,0.02222222222222224
0.5283461210571175,0.5261636750836635,0.0
0.5208439897698193,0.48220261636750866,0.08888888888888886
0.44497016197783423,0.5362032248250685,0.0
0.44266837169650364,0.5743078795254035,0.06666666666666662
0.5147058823529417,0.5308792211743234,0.15555555555555559
0.4989343563512371,0.5522512929723157,0.17777777777777773
0.5130008525149174,0.5282172193489515,0.04444444444444448
0.5405797101449268,0.47079403711591233,0.04444444444444448
0.4976129582267685,0.5210678430179497,0.17777777777777773
0.5181159420289841,0.46744752053544353,0.0
0.4424126172208009,0.5354426528749625,0.08888888888888886
0.5159420289855065,0.48090964405232794,0.08888888888888886
0.5245950554134684,0.48950410708853137,0.0
0.44190110826939544,0.5714177061149989,0.17777777777777773
0.492284739982948,0.5054000608457563,0.08888888888888886
0.4976129582267685,0.4890477639184672,0.02222222222222224
0.5294970161977843,0.5286735625190143,0.06666666666666662
0.45,0.5499695771219961,0.06666666666666662
0.43606138107416953,0.5254031031335573,0.06666666666666662
0.4803495311167934,0.52464253118345,0.04444444444444448
0.4963341858482518,0.5233495588682693,0.1111111111111111
0.5005967604433064,0.46204745968968797,0.1111111111111111
0.5006393861892583,0.5311073927593561,0.0
0.4768542199488501,0.49513233951931973,0.2222222222222222
0.5196078431372546,0.4725433526011572,0.08888888888888886
0.49850809889172953,0.5031944021904472,0.02222222222222224
0.4925404944586538,0.5240340736233648,0.08888888888888886
0.5164109121909629,0.49368725281411674,0.06666666666666662
0.4390451832907074,0.5940066930331614,0.0
0.447144075021312,0.5320961362944936,0.15555555555555559
0.5268542199488501,0.45162762397322914,0.06666666666666662
0.5005967604433064,0.49307879525403164,0.15555555555555559
0.3889599317988065,0.5666261028293285,0.08888888888888886
0.5200341005967591,0.45634317006388914,0.13333333333333336
0.516368286445014,0.4952083967143302,0.06666666666666662
0.5199914748508102,0.4987830848798304,0.15555555555555559
0.519138959931798,0.4910252509887435,0.02222222222222224
0.5214833759590777,0.47878004259202933,0.2666666666666667
0.5177749360613836,0.4788560997870398,0.13333333333333336
0.5203324808184139,0.4647855187100703,0.13333333333333336
0.5938618925831194,0.4598418010343789,0.08888888888888886
0.5075447570332472,0.5240340736233648,0.15555555555555559
0.47523444160272676,0.4423486461819301,0.02222222222222224
0.5152173913043472,0.5263918466686949,0.04444444444444448
0.4242114236999158,0.535518710069973,0.08888888888888886
0.5158567774936055,0.4697292363857631,0.02222222222222224
0.5125745950554129,0.49558868268938255,0.0
0.5244671781756186,0.46813203529053915,0.13333333333333336
0.4893009377664101,0.47178278065104984,0.04444444444444448
0.5274509803921564,0.47619409796166795,0.04444444444444448
0.5601875532821814,0.4849406753878923,0.0
0.4943307757885789,0.5332369942196534,0.08888888888888886
0.5045609548167093,0.5223608153331317,0.06666666666666662
0.5191815856777501,0.49330696683906305,0.2666666666666667
0.5210997442455251,0.4752053544265291,0.15555555555555559
0.5287723785166251,0.5366595679951327,0.17777777777777773
0.4676044330775787,0.5297383632491637,0.06666666666666662
0.5256606990622343,0.47596592637663654,0.06666666666666662
0.5193520886615519,0.4697292363857631,0.02222222222222224
0.5484654731457806,0.4525403103133561,0.04444444444444448
0.5263853367433936,0.49969577121995745,0.0
0.5063512361466314,0.4894280498935209,0.04444444444444448
0.4361466325660704,0.5345299665348354,0.19999999999999998
0.5159420289855065,0.5270763614237918,0.02222222222222224
0.47186700767263323,0.5716458777000316,0.1111111111111111
0.5093776641091212,0.46744752053544353,0.35555555555555557
0.5094629156010222,0.4719348950410721,0.2666666666666667
0.4374254049445871,0.5639641010039552,0.06666666666666662
0.5323529411764694,0.5327806510495906,0.0
0.48998294970162043,0.49421965317919136,0.08888888888888886
0.4874254049445871,0.5203072710678437,0.0
0.4875959079283889,0.5092789777912997,0.02222222222222224
0.514364876385335,0.5020535442652888,0.19999999999999998
0.4845268542199501,0.4938393672041377,0.28888888888888886
0.4818840579710128,0.4860054761180416,0.1111111111111111
0.4819693094629168,0.5196988135077572,0.24444444444444446
0.5140664961636834,0.46759963492546447,0.08888888888888886
0.47715260017050176,0.45223608153331424,0.17777777777777773
0.5179028132992334,0.5047155460906607,0.1111111111111111
0.4878516624040916,0.5351384240949206,0.06666666666666662
0.5006393861892583,0.4708700943109228,0.02222222222222224
0.5366581415174758,0.43504715546090733,0.0
0.5106564364876379,0.4682080924855496,0.1111111111111111
0.4405370843989779,0.5971250380285988,0.0
0.48303495311167965,0.5398539701855806,0.08888888888888886
0.5059676044330788,0.533160937024643,0.0
0.48921568627450923,0.5727106784301796,0.04444444444444448
0.4679028132992334,0.46683906297535843,0.0
0.48294970161977874,0.5492090051718901,0.15555555555555559
0.5128729752770677,0.4392303011864927,0.02222222222222224
0.49313725490196014,0.5195466991177375,0.1111111111111111
0.5070332480818417,0.49779434134469164,0.24444444444444446
0.49121909633418515,0.5199269850927899,0.0
0.5090366581415176,0.5250228171585036,0.02222222222222224
0.45012787723785286,0.5430483723760271,0.04444444444444448
0.45524296675191656,0.5267721326437486,0.02222222222222224
0.4439471440750203,0.5748402798904781,0.2666666666666667
0.5223358908780897,0.47954061454213676,0.28888888888888886
0.5184995737425397,0.5123212655917253,0.06666666666666662
0.5240835464620629,0.476954669911774,0.17777777777777773
0.45170502983802424,0.5892911469425014,0.0
0.4893435635123621,0.512701551566779,0.19999999999999998
0.5092497868712714,0.49231822330392555,0.19999999999999998
0.5161977834612091,0.5278369333738978,0.19999999999999998
0.49271099744245556,0.4750532400365082,0.06666666666666662
0.45008525149190093,0.5826741709765756,0.1111111111111111
0.5183290707587379,0.4982506845147558,0.15555555555555559
0.5012787723785167,0.4959689686644363,0.06666666666666662
0.4781329923273667,0.5438089443261345,0.1111111111111111
0.5251491901108258,0.4993154852449051,0.15555555555555559
0.5012787723785167,0.47976878612716817,0.08888888888888886
0.4998721227621471,0.5165044113173106,0.02222222222222224
0.530775788576301,0.5588682689382428,0.24444444444444446
0.5130008525149174,0.4556586553087922,0.17777777777777773
0.5013640238704176,0.4866139336781268,0.15555555555555559
0.5284313725490214,0.47535746881655006,0.08888888888888886
0.5274509803921564,0.4999239428049902,0.2666666666666667
0.5242540494458647,0.5001521143900216,0.19999999999999998
0.4570332480818417,0.5544569516276248,0.13333333333333336
0.5035805626598473,0.48722239123821187,0.04444444444444448
0.5221653878942879,0.5039549741405546,0.02222222222222224
0.5081841432225055,0.4746729540614545,0.1111111111111111
0.5034100596760455,0.4560389412838459,0.02222222222222224
0.5245098039215675,0.49094919379373303,0.08888888888888886
0.37915601023017764,0.5398539701855806,0.17777777777777773
0.5247229326513213,0.4978703985397021,0.3111111111111111
0.5268542199488501,0.4986309704898095,0.1111111111111111
0.3829923273657277,0.5324764222695474,0.0
0.48887468030690556,0.541527228475815,0.04444444444444448
0.5285166240409194,0.47847581381198745,0.19999999999999998
0.460571184995737,0.5765895953757231,0.24444444444444446
0.43836317135549707,0.5689838758746584,0.1111111111111111
0.4385763000852509,0.5050958320657144,0.04444444444444448
0.45008525149190093,0.5358229388500162,0.04444444444444448
0.5112531969309473,0.5035746881655009,0.06666666666666662
0.5265984654731444,0.4894280498935209,0.04444444444444448
0.4812020460358056,0.5308792211743234,0.08888888888888886
0.51628303495311,0.513462123516885,0.06666666666666662
0.49548167092923967,0.4879829631883179,0.2666666666666667
0.4570332480818417,0.5867812595071504,0.24444444444444446
0.5144927536231879,0.4885153635533926,0.04444444444444448
0.483674339300938,0.5181776696075451,0.2222222222222222
0.4935635123614647,0.5311073927593561,0.1111111111111111
0.5008098891730601,0.4411317310617585,0.17777777777777773
0.5010230179028139,0.4421204745968987,0.15555555555555559
0.4355072463768121,0.5284453909339829,0.2222222222222222
0.48529411764705827,0.5141466382719807,0.04444444444444448
0.4991474850809879,0.4331457255856415,0.02222222222222224
0.526939471440751,0.47345603894128424,0.02222222222222224
0.4948849104859333,0.5286735625190143,0.15555555555555559
0.5290707587382768,0.5324003650745369,0.17777777777777773
0.44437340153452787,0.5313355643443876,0.06666666666666662
0.4526427962489343,0.5251749315485246,0.17777777777777773
0.5223358908780897,0.4704898083358691,0.06666666666666662
0.5304347826086944,0.5152874961971404,0.02222222222222224
0.4826086956521751,0.490188621843627,0.0
0.5037936913895981,0.5085184058411937,0.0
0.5046462063086101,0.47809552783693376,0.15555555555555559
0.4531116794543908,0.5434286583510808,0.06666666666666662
0.49718670076726396,0.5460906601764527,0.1111111111111111
0.49637681159420377,0.4981746273197453,0.24444444444444446
0.4933503836317139,0.47847581381198745,0.06666666666666662
0.5281329923273668,0.47429266808640214,0.15555555555555559
0.5221653878942879,0.5214481289930034,0.15555555555555559
0.4921142369991462,0.5004563431700648,0.19999999999999998
0.527877237851661,0.47345603894128424,0.5555555555555556
0.5336317135549861,0.4607544873745059,0.3333333333333333
0.529838022165388,0.48128993002738163,0.2222222222222222
0.5342710997442444,0.4662306054152733,0.35555555555555557
0.5315004262574603,0.4685883784606033,0.19999999999999998
0.5283034953111686,0.44653179190751546,0.3111111111111111
0.5217391304347834,0.510343778521449,0.08888888888888886
0.5344842284739981,0.5450258594463048,0.15555555555555559
0.5349531116794547,0.5431244295710376,0.06666666666666662
0.5285592497868713,0.46927289321569887,0.17777777777777773
0.4973145780051168,0.522132643748099,0.06666666666666662
0.5214833759590777,0.5487526620018259,0.19999999999999998
0.5276641091219102,0.5216002433830244,0.17777777777777773
0.5235294117647056,0.5364313964101013,0.13333333333333336
0.5343989769820973,0.47429266808640214,0.06666666666666662
0.5138107416879807,0.5124733799817462,0.06666666666666662
0.47208013640238705,0.5883784606023731,0.24444444444444446
0.5134271099744251,0.4654700334651659,0.04444444444444448
0.4391304347826083,0.5933221782780658,0.13333333333333336
0.4373401534526862,0.5514146638271992,0.1111111111111111
0.5128729752770677,0.4852449041679356,0.15555555555555559
0.5076726342711,0.49399148159415995,0.1111111111111111
0.45993179880647866,0.5047155460906607,0.06666666666666662
0.5193520886615519,0.5343778521448131,0.39999999999999997
0.5199062233589093,0.4877547916032865,0.2666666666666667
0.5193947144075008,0.4647855187100703,0.1111111111111111
0.5234441602728046,0.5023577730453307,0.15555555555555559
0.5215260017050296,0.5130818375418327,0.13333333333333336
0.4891304347826083,0.5016732582902351,0.2666666666666667
0.5164961636828639,0.4847125038028609,0.02222222222222224
0.4475703324808195,0.5905841192576821,0.15555555555555559
0.47203751065643507,0.5164283541223001,0.06666666666666662
0.5223358908780897,0.49893519926985136,0.04444444444444448
0.4545609548167093,0.51756921204746,0.02222222222222224
0.5183290707587379,0.5345299665348354,0.24444444444444446
0.49185848252344344,0.532248250684516,0.24444444444444446
0.5045609548167093,0.46851232126559283,0.1111111111111111
0.4873827791986351,0.5061606327958637,0.15555555555555559
0.44305200341005924,0.5682233039245523,0.13333333333333336
0.4619352088661546,0.584499543656831,0.13333333333333336
0.44070758738277965,0.5949954365683002,0.0
0.44309462915601117,0.5426680864009747,0.1111111111111111
0.5272804774083546,0.5250228171585036,0.04444444444444448
0.436572890025575,0.5617584423486475,0.19999999999999998
0.5207587382779184,0.4958929114694258,0.15555555555555559
0.5199914748508102,0.5412229996957717,0.2222222222222222
0.4592497868712714,0.5149072102220881,0.48888888888888893
0.5021312872975288,0.5407666565257075,0.1111111111111111
0.49339300937766284,0.5000760571950111,0.08888888888888886
0.44198635976129635,0.5350623668999087,0.15555555555555559
0.5213128729752758,0.5385609978703985,0.19999999999999998
0.5181159420289841,0.5274566473988441,0.19999999999999998
0.5263000852514926,0.46440523273501794,0.04444444444444448
0.5386615515771518,0.4370246425311836,0.15555555555555559
0.4715260017050296,0.4940675387891704,0.02222222222222224
0.49548167092923967,0.5530118649224217,0.02222222222222224
0.47203751065643507,0.47786735625190235,0.24444444444444446
0.45626598465473045,0.5236537876483125,0.15555555555555559
0.4783461210571175,0.4768786127167635,0.02222222222222224
0.5091219096334185,0.47809552783693376,0.24444444444444446
0.5072037510656435,0.4891238211134777,0.1111111111111111
0.5195652173913027,0.5510343778521455,0.06666666666666662
0.5151321398124462,0.49634925463949,0.17777777777777773
0.494202898550723,0.5464709461515064,0.0
0.45562659846547215,0.5328567082446011,0.17777777777777773
0.45383631713555,0.5358229388500162,0.1111111111111111
0.5199914748508102,0.5118649224216612,0.17777777777777773
0.43635976129582116,0.5308792211743234,0.0
0.445183290707588,0.5866291451171282,0.0
0.5303495311167934,0.46661089139032563,0.0
0.5150895140664973,0.5161241253422583,0.15555555555555559
0.5181159420289841,0.5343017949498027,0.06666666666666662
0.49774083546462133,0.48486461819288185,0.08888888888888886
0.47080136402387035,0.5209917858229393,0.06666666666666662
0.48849104859334996,0.5184058411925778,0.02222222222222224
0.45605285592497974,0.5800121691512024,0.08888888888888886
0.5091219096334185,0.4739123821113484,0.15555555555555559
0.5130861040068184,0.5180255552175241,0.15555555555555559
0.4460358056265971,0.5784149680559784,0.0
0.5251065643648769,0.4957407970794049,0.02222222222222224
0.5112958226768962,0.4639488895649538,0.28888888888888886
0.5089514066496167,0.5431244295710376,0.1111111111111111
0.4571184995737426,0.5161241253422583,0.04444444444444448
0.5100170502983796,0.4926985092789779,0.17777777777777773
0.499957374254048,0.49361119561910627,0.08888888888888886
0.44117647058823617,0.5727867356251914,0.04444444444444448
0.5147058823529417,0.46813203529053915,0.06666666666666662
0.5018755328218231,0.4312442957103743,0.19999999999999998
0.4549019607843129,0.5763614237906917,0.08888888888888886
0.5014492753623185,0.41892303011864973,0.0
0.4651321398124463,0.4974140553696393,0.0
0.43648763853367406,0.5279129905689083,0.04444444444444448
0.5210997442455251,0.48258290234256235,0.24444444444444446
0.4596760443307759,0.5141466382719807,0.06666666666666662
0.5219096334185852,0.4943717675692123,0.02222222222222224
0.451918158567775,0.5830544569516279,0.02222222222222224
0.4616368286444999,0.5796318831761487,0.04444444444444448
0.5351662404092055,0.46516580468512403,0.0
0.4592924126172203,0.5654852449041686,0.02222222222222224
0.5161977834612091,0.5058564040158204,0.1111111111111111
0.5167092924126176,0.4799209005171891,0.02222222222222224
0.4948422847399814,0.48699421965318046,0.04444444444444448
0.5112531969309473,0.4502585944630366,0.0
0.4780051150895139,0.5222087009431094,0.04444444444444448
0.4891304347826083,0.5336172801947071,0.15555555555555559
0.4941176470588221,0.5293580772741113,0.06666666666666662
0.5250213128729759,0.5016732582902351,0.0
0.49957374254049547,0.5305749923942815,0.02222222222222224
0.49070758738277964,0.5373440827502283,0.08888888888888886
0.5194799658994017,0.5434286583510808,0.0
0.4570332480818417,0.5111804076665656,0.4444444444444444
0.4983802216538797,0.528293276543962,0.3111111111111111
0.43495311167945466,0.5273045330088232,0.1111111111111111
